4,2,11,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.11.tgz
4,2,11,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.11.tgz
4,2,11,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.11.tgz
4,2,11,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.11.tgz
4,2,11,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.11.zip
4,2,10,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.10.tgz
4,2,10,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.10.tgz
4,2,10,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.10.tgz
4,2,10,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.10.tgz
4,2,10,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.10.tgz
4,2,10,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.10.tgz
4,2,10,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.10.tgz
4,2,10,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.10.tgz
4,2,10,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.10.tgz
4,2,10,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.10.tgz
4,2,10,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.10.tgz
4,2,10,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.10.tgz
4,2,10,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.10.zip
4,2,9,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.9.tgz
4,2,9,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.9.tgz
4,2,9,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.9.tgz
4,2,9,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.9.tgz
4,2,9,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.9.tgz
4,2,9,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.9.tgz
4,2,9,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.9.tgz
4,2,9,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.9.tgz
4,2,9,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.9.tgz
